Date,DateValue,Course,Raceno,HorseNo,Rank,FinalOdds,WtCarried,JWinPer,JPlacePer,TWinPer,TPlacePer,Drawing,HWinPer,HPlacePer
2002-04-13,37359,"Turf - ""C+3"" Course",8,12,13,23,-5.307692308,-0.043633333,-0.112525,-0.021661538,-0.0564,11,-0.099507692,-0.204530769
2002-04-13,37359,"Turf - ""C+3"" Course",8,13,11,31,-7.307692308,-0.011633333,0.031575,-0.029561538,-0.0641,4,-0.099507692,-0.037830769
2002-04-13,37359,"Turf - ""C+3"" Course",8,14,9,99,-9.307692308,0.015066667,0.017275,-0.002261538,0.0015,5,-0.099507692,-0.204530769
2002-04-13,37359,"Turf - ""C+3"" Course",9,1,7,9.8,6.928571429,0.044192308,0.088307692,-0.009807143,-0.008271429,5,0.003885714,0.025564286
2002-04-13,37359,"Turf - ""C+3"" Course",9,2,8,27,6.928571429,-0.041807692,-0.115192308,-0.038507143,-0.087971429,11,0.043885714,-0.014435714
2002-04-13,37359,"Turf - ""C+3"" Course",9,3,12,51,5.928571429,-0.003407692,0.022707692,-0.021707143,-0.061771429,7,-0.031114286,0.085564286
2002-04-13,37359,"Turf - ""C+3"" Course",9,4,14,99,2.928571429,-0.030607692,-0.071792308,-0.021807143,-0.061071429,9,-0.110614286,-0.232635714
2002-04-13,37359,"Turf - ""C+3"" Course",9,5,9,14,-6.071428571,0.071392308,0.150407692,-0.022107143,-0.000471429,14,-0.045014286,0.141164286
2002-04-13,37359,"Turf - ""C+3"" Course",9,6,3,3.7,3.928571429,0,0,-0.002307143,-0.003871429,4,0.010585714,0.168864286
2002-04-13,37359,"Turf - ""C+3"" Course",9,7,1,11,2.928571429,0.032392308,0.064107692,0.015892857,0.021128571,10,-0.065214286,-0.232635714
2002-04-13,37359,"Turf - ""C+3"" Course",9,8,10,94,0.928571429,-0.022507692,0.007807692,-0.031807143,-0.010171429,13,-0.060914286,-0.081135714
2002-04-13,37359,"Turf - ""C+3"" Course",9,9,6,8.5,-0.071428571,-0.031707692,-0.054492308,0.014592857,-0.003671429,12,0.177185714,0.085564286
2002-04-13,37359,"Turf - ""C+3"" Course",9,10,11,20,-0.071428571,-0.081207692,-0.238192308,-0.002607143,0.015528571,6,-0.106114286,-0.114435714
2002-04-13,37359,"Turf - ""C+3"" Course",9,11,4,5,-3.071428571,0.052892308,0.133207692,0.014592857,0.017528571,3,0.243885714,0.385564286
2002-04-13,37359,"Turf - ""C+3"" Course",9,12,13,41,-4.071428571,0.004192308,-0.006492308,0.000692857,-0.008771429,8,-0.050814286,-0.203935714
2002-04-13,37359,"Turf - ""C+3"" Course",9,13,2,11,-7.071428571,0.028592308,0.049207692,0.130692857,0.252228571,1,-0.103514286,-0.098635714
2002-04-13,37359,"Turf - ""C+3"" Course",9,14,5,7.2,-10.07142857,-0.022407692,-0.029592308,-0.025807143,-0.060371429,2,0.093885714,0.085564286
2002-04-13,37359,"Turf - ""C+3"" Course",10,1,2,5.8,8.571428571,0.047157143,0.096978571,-0.01015,-0.013914286,1,0.060242857,-0.002892857
2002-04-13,37359,"Turf - ""C+3"" Course",10,2,10,93,6.571428571,-0.006542857,0.009478571,-0.02215,-0.066714286,14,-0.039757143,-0.036192857
2002-04-13,37359,"Turf - ""C+3"" Course",10,3,14,99,5.571428571,-0.038842857,-0.106521429,-0.01015,-0.013914286,3,-0.139757143,-0.336192857
2002-04-13,37359,"Turf - ""C+3"" Course",10,4,1,2.7,3.571428571,0.031557143,0.057878571,0.13035,0.246585714,7,-0.034457143,0.032207143
2002-04-13,37359,"Turf - ""C+3"" Course",10,5,7,63,0.571428571,-0.078242857,-0.229521429,-0.00295,0.009885714,11,0.003142857,0.092407143
2002-04-13,37359,"Turf - ""C+3"" Course",10,6,6,4.8,-0.428571429,0.055857143,0.141878571,0.01425,0.011885714,2,0.126942857,0.263807143
2002-04-13,37359,"Turf - ""C+3"" Course",10,7,12,51,-2.428571429,0.007157143,0.002178571,-0.00295,0.009885714,13,-0.139757143,-0.113992857
2002-04-13,37359,"Turf - ""C+3"" Course",10,8,8,31,-2.428571429,-0.019442857,-0.020921429,-0.01025,-0.037814286,9,-0.065657143,-0.225092857
2002-04-13,37359,"Turf - ""C+3"" Course",10,9,11,9.4,-1.428571429,0.074357143,0.159078571,-0.02105,-0.059114286,8,0.193542857,-0.002892857
2002-04-13,37359,"Turf - ""C+3"" Course",10,10,13,46,-6.428571429,-0.027642857,-0.063121429,0.01555,0.015485714,4,-0.044557143,0.044807143
2002-04-13,37359,"Turf - ""C+3"" Course",10,11,3,9.2,-1.428571429,-0.000442857,0.031378571,-0.02245,-0.006114286,6,-0.096257143,-0.075292857
2002-04-13,37359,"Turf - ""C+3"" Course",10,12,5,29,-4.428571429,-0.011742857,-0.041121429,-0.03615,-0.054014286,5,-0.031657143,0.069207143
2002-04-13,37359,"Turf - ""C+3"" Course",10,13,4,19,-2.428571429,-0.004442857,0.008178571,-0.03615,-0.054014286,12,0.047742857,0.226307143
2002-04-13,37359,"Turf - ""C+3"" Course",10,14,9,19,-3.428571429,-0.028742857,-0.045821429,0.01425,0.011885714,10,0.160242857,0.063807143
2002-04-17,37363,"Turf - ""C+3"" Course",1,1,7,7.1,5.916666667,0.032775,0.059275,-0.00555,-0.018716667,8,0.020966667,0.118666667
2002-04-17,37363,"Turf - ""C+3"" Course",1,2,1,5.4,4.916666667,-0.014725,-0.044225,0.01745,0.008783333,2,0.103766667,0.050366667
2002-04-17,37363,"Turf - ""C+3"" Course",1,3,5,7.5,4.916666667,-0.041825,-0.108225,-0.03275,-0.091116667,4,-0.026633333,-0.167033333
2002-04-17,37363,"Turf - ""C+3"" Course",1,4,3,3.6,3.916666667,0.071375,0.155175,-0.02705,0.003083333,5,0.002766667,0.127066667
2002-04-17,37363,"Turf - ""C+3"" Course",1,5,2,26,-1.083333333,-0.030625,-0.068125,-0.01925,-0.051816667,3,-0.026633333,0.020466667
2002-04-17,37363,"Turf - ""C+3"" Course",1,6,9,13,0.916666667,0.035375,0.070475,0.02135,0.033283333,9,-0.026633333,0.082966667
2002-04-17,37363,"Turf - ""C+3"" Course",1,7,12,74,0.916666667,-0.008025,0.001475,0.13965,0.267383333,10,-0.026633333,-0.167033333
2002-04-17,37363,"Turf - ""C+3"" Course",1,8,10,23,0.916666667,0.042575,0.094175,-0.00695,0.004283333,6,0.018866667,-0.076133333
2002-04-17,37363,"Turf - ""C+3"" Course",1,9,6,16,-0.083333333,-0.008325,0.006775,-0.02815,-0.023716667,7,0.040066667,0.099666667
2002-04-17,37363,"Turf - ""C+3"" Course",1,10,4,9.7,-7.083333333,-0.041725,-0.087725,-0.03555,-0.077816667,1,-0.026633333,-0.090133333
2002-04-17,37363,"Turf - ""C+3"" Course",1,11,8,8,-4.083333333,-0.004525,-0.025925,0.00365,0.004283333,11,-0.026633333,-0.024133333
2002-04-17,37363,"Turf - ""C+3"" Course",1,12,11,36,-10.08333333,-0.032325,-0.053125,-0.02685,-0.057916667,12,-0.026633333,0.025266667
2002-04-17,37363,"Turf - ""C+3"" Course",2,1,3,2.5,6.416666667,0.073766667,0.154991667,-0.013358333,0.024591667,10,-0.043608333,0.172258333
2002-04-17,37363,"Turf - ""C+3"" Course",2,2,4,5.7,5.416666667,0.000166667,0.032991667,-0.004058333,-0.019108333,2,-0.043608333,-0.085141667
2002-04-17,37363,"Turf - ""C+3"" Course",2,3,7,9.9,5.416666667,-0.005933333,0.006591667,-0.003458333,-0.028408333,1,-0.043608333,-0.202741667
2002-04-17,37363,"Turf - ""C+3"" Course",2,4,8,8.5,3.416666667,0.035166667,0.059091667,0.017341667,0.025791667,8,0.092791667,0.024558333
2002-04-17,37363,"Turf - ""C+3"" Course",2,5,5,63,-0.583333333,-0.028233333,-0.068308333,0.004341667,0.006791667,12,0.073991667,0.032558333
2002-04-17,37363,"Turf - ""C+3"" Course",2,6,9,22,2.416666667,0.053866667,0.133491667,-0.013158333,-0.036408333,5,0.018891667,0.109758333
2002-04-17,37363,"Turf - ""C+3"" Course",2,7,1,5.8,2.416666667,-0.029933333,-0.053308333,-0.007058333,0.004191667,3,-0.043608333,-0.059841667
2002-04-17,37363,"Turf - ""C+3"" Course",2,8,6,12,-1.583333333,-0.002133333,-0.026108333,0.008141667,0.002791667,4,0.020891667,-0.009241667
2002-04-17,37363,"Turf - ""C+3"" Course",2,9,12,58,-1.583333333,-0.012333333,-0.044408333,0.031141667,0.030291667,9,-0.043608333,-0.202741667
2002-04-17,37363,"Turf - ""C+3"" Course",2,10,10,21,-4.583333333,-0.005633333,0.001291667,-0.007558333,0.033291667,7,0.067491667,0.019458333
2002-04-17,37363,"Turf - ""C+3"" Course",2,11,11,93,-10.58333333,-0.039333333,-0.087908333,-0.019058333,-0.069608333,6,-0.043608333,0.091358333
2002-04-17,37363,"Turf - ""C+3"" Course",2,12,2,31,-6.583333333,-0.039433333,-0.108408333,0.006741667,0.025791667,11,-0.012408333,0.109758333
2002-04-17,37363,"Turf - ""C+3"" Course",3,1,12,26,8.083333333,-0.072283333,0.179258333,-0.0013,0.005591667,10,0.01545,-0.099491667
2002-04-17,37363,"Turf - ""C+3"" Course",3,2,2,13,2.083333333,-0.033383333,-0.104641667,-0.0287,-0.060408333,5,0.02335,-0.083791667
2002-04-17,37363,"Turf - ""C+3"" Course",3,3,11,10,5.083333333,-0.006383333,-0.061141667,0.0088,0.021491667,9,0.00215,-0.035291667
2002-04-17,37363,"Turf - ""C+3"" Course",3,4,5,3.5,5.083333333,0.059816667,0.116758333,-0.0226,-0.019808333,4,-0.04335,0.068608333
2002-04-17,37363,"Turf - ""C+3"" Course",3,5,1,3.6,4.083333333,0.079716667,0.138258333,-0.0346,-0.093608333,8,-0.04335,0.282908333
2002-04-17,37363,"Turf - ""C+3"" Course",3,6,6,19,1.083333333,-0.033483333,-0.125141667,0.015,0.025591667,7,-0.04335,-0.217091667
2002-04-17,37363,"Turf - ""C+3"" Course",3,7,4,17,0.083333333,1.66667E-05,-0.010141667,-0.0196,-0.043108333,3,0.08165,0.095408333
2002-04-17,37363,"Turf - ""C+3"" Course",3,8,3,14,0.083333333,-0.015283333,-0.047241667,0.0156,0.006291667,11,0.04755,-0.126191667
2002-04-17,37363,"Turf - ""C+3"" Course",3,9,9,8.2,-1.916666667,0.003816667,-0.042841667,-0.0346,-0.040708333,12,-0.04335,0.282908333
2002-04-17,37363,"Turf - ""C+3"" Course",3,10,10,29,-4.916666667,-0.023983333,-0.070041667,-0.0112,-0.017208333,2,0.00665,-0.067091667
2002-04-17,37363,"Turf - ""C+3"" Course",3,11,8,11,-9.916666667,0.041116667,0.042358333,0.1378,0.264891667,1,0.03995,0.116208333
2002-04-17,37363,"Turf - ""C+3"" Course",3,12,7,34,-8.916666667,0.000316667,-0.015441667,-0.0246,-0.049008333,6,-0.04335,-0.217091667
2002-04-17,37363,"Turf - ""C+3"" Course",4,1,12,17,7.166666667,-0.011958333,-0.018866667,0.001633333,-0.005666667,11,0.014958333,-0.017908333
2002-04-17,37363,"Turf - ""C+3"" Course",4,2,4,3.6,5.166666667,-0.012258333,-0.013566667,-0.009966667,-0.036866667,8,-0.047541667,0.398791667
2002-04-17,37363,"Turf - ""C+3"" Course",4,3,3,7.8,4.166666667,-0.006158333,0.012833333,-0.025566667,-0.078066667,1,0.139958333,0.107091667
2002-04-17,37363,"Turf - ""C+3"" Course",4,4,7,8.2,3.166666667,0.031441667,0.050133333,0.007733333,0.021133333,5,0.039458333,0.123391667
2002-04-17,37363,"Turf - ""C+3"" Course",4,5,9,5.8,3.166666667,0.067441667,0.134833333,-0.014066667,0.024833333,7,0.043358333,0.277591667
2002-04-17,37363,"Turf - ""C+3"" Course",4,6,5,21,3.166666667,0.028841667,0.038933333,-0.002166667,-0.001666667,10,-0.047541667,-0.080408333
2002-04-17,37363,"Turf - ""C+3"" Course",4,7,10,6.9,2.166666667,0.038641667,0.073833333,0.010833333,0.017333333,4,-0.047541667,0.065391667
2002-04-17,37363,"Turf - ""C+3"" Course",4,8,8,57,0.166666667,-0.084558333,-0.109866667,0.006533333,0.038233333,9,-0.047541667,-0.267908333
2002-04-17,37363,"Turf - ""C+3"" Course",4,9,6,70,-1.833333333,0.047541667,0.113333333,-0.028366667,-0.064766667,12,0.039458333,-0.094008333
2002-04-17,37363,"Turf - ""C+3"" Course",4,10,2,8.8,-4.833333333,-0.045758333,-0.128566667,0.000233333,0.017333333,3,-0.047541667,-0.142908333
2002-04-17,37363,"Turf - ""C+3"" Course",4,11,1,9.9,-7.833333333,-0.018658333,-0.064566667,0.024633333,0.021833333,2,0.008058333,-0.101208333
2002-04-17,37363,"Turf - ""C+3"" Course",4,12,11,48,-13.83333333,-0.034558333,-0.088466667,0.028533333,0.046333333,6,-0.047541667,-0.267908333
2002-04-17,37363,"Turf - ""C+3"" Course",5,1,5,2.7,7.5,0.08395,0.138125,-0.022633333,-0.059366667,5,-0.04195,0.06975
2002-04-17,37363,"Turf - ""C+3"" Course",5,2,11,57,3.5,0.04795,0.053425,0.017966667,0.025733333,10,0.11595,0.08025
2002-04-17,37363,"Turf - ""C+3"" Course",5,3,3,13,3.5,0.06405,0.116625,0.013466667,0.020533333,12,-0.04195,-0.13025
2002-04-17,37363,"Turf - ""C+3"" Course",5,4,8,60,1.5,-0.04165,-0.146375,-0.031533333,-0.031266667,4,-0.04195,-0.13025
2002-04-17,37363,"Turf - ""C+3"" Course",5,5,9,10,1.5,0.01035,0.016125,-0.021133333,-0.048166667,11,0.10095,0.15545
2002-04-17,37363,"Turf - ""C+3"" Course",5,6,6,7.5,1.5,0.00455,-0.015575,0.136266667,0.259833333,7,0.06335,0.02765
2002-04-17,37363,"Turf - ""C+3"" Course",5,7,7,78,0.5,-0.06805,-0.106575,-0.004033333,0.017633333,8,-0.04195,-0.13025
2002-04-17,37363,"Turf - ""C+3"" Course",5,8,4,4.2,-1.5,-0.06805,0.179125,-0.002833333,0.000533333,2,-0.00345,0.13895
2002-04-17,37363,"Turf - ""C+3"" Course",5,9,2,5.9,-2.5,0.00805,-0.042975,-0.036133333,-0.045766667,3,-0.04195,0.13295
2002-04-17,37363,"Turf - ""C+3"" Course",5,10,10,99,-3.5,-0.00975,-0.005375,-0.036133333,-0.098666667,6,-0.04195,-0.13025
2002-04-17,37363,"Turf - ""C+3"" Course",5,11,1,13,-5.5,-0.00215,-0.061275,-0.020533333,-0.057466667,1,0.01685,0.04625
2002-04-17,37363,"Turf - ""C+3"" Course",5,12,12,99,-6.5,-0.02925,-0.125275,0.007266667,0.016433333,9,-0.04195,-0.13025
2002-04-17,37363,"Turf - ""C+3"" Course",6,1,6,6.6,10.66666667,0.041822222,0.1071,0.028544444,0.038733333,10,-0.093466667,0.398322222
2002-04-17,37363,"Turf - ""C+3"" Course",6,2,4,18,9.666666667,-0.014177778,-0.0525,-0.021055556,-0.027566667,11,-0.016566667,-0.008277778
2002-04-17,37363,"Turf - ""C+3"" Course",6,3,5,40,9.666666667,0.032922222,0.0676,0.004744444,0.014933333,7,0.106533333,0.124022222
2002-04-17,37363,"Turf - ""C+3"" Course",6,4,3,1.7,5.666666667,0.025722222,0.0439,0.033044444,0.043933333,1,0.128733333,-0.093777778
2002-04-17,37363,"Turf - ""C+3"" Course",6,6,8,27,-6.333333333,-0.051377778,-0.1143,-0.006055556,-0.029966667,8,-0.093466667,-0.065977778
2002-04-17,37363,"Turf - ""C+3"" Course",6,8,7,27,-4.333333333,0.061722222,0.1286,-0.007555556,-0.041166667,5,0.094033333,-0.065977778
2002-04-17,37363,"Turf - ""C+3"" Course",6,9,9,20,-6.333333333,-0.024377778,-0.0708,-0.021055556,-0.027566667,3,-0.049966667,-0.055077778
2002-04-17,37363,"Turf - ""C+3"" Course",6,10,1,10,-6.333333333,-0.031977778,-0.0149,-0.015355556,0.013733333,6,-0.093466667,-0.139477778
2002-04-17,37363,"Turf - ""C+3"" Course",6,11,2,39,-12.33333333,-0.040277778,-0.0947,0.004744444,0.014933333,9,0.017633333,-0.093777778
2002-04-17,37363,"Turf - ""C+3"" Course",7,1,3,16,8.25,0.077225,0.150191667,0.006875,0.021775,12,0.098858333,0.057625
2002-04-17,37363,"Turf - ""C+3"" Course",7,2,10,31,7.25,-0.002175,-0.003508333,-0.020525,-0.044225,9,-0.006541667,-0.019775
2002-04-17,37363,"Turf - ""C+3"" Course",7,3,9,2.1,1.25,-0.035875,-0.092708333,-0.012925,-0.038125,2,0.832158333,0.657625
2002-04-17,37363,"Turf - ""C+3"" Course",7,4,12,16,3.25,0.041225,0.065491667,0.027675,0.046975,11,-0.024941667,0.229025
2002-04-17,37363,"Turf - ""C+3"" Course",7,5,8,6.9,2.25,0.057325,0.128691667,-0.026425,-0.077425,10,-0.001141667,-0.009075
2002-04-17,37363,"Turf - ""C+3"" Course",7,6,1,9.8,1.25,0.003625,0.028191667,-0.029225,-0.064125,8,-0.042841667,0.095125
2002-04-17,37363,"Turf - ""C+3"" Course",7,7,11,27,0.25,-0.074775,-0.094508333,0.005675,0.038875,5,-0.167841667,-0.342375
2002-04-17,37363,"Turf - ""C+3"" Course",7,8,2,14,-0.75,-0.008875,-0.049208333,0.023175,0.041775,4,-0.076941667,-0.205975
2002-04-17,37363,"Turf - ""C+3"" Course",7,9,7,78,-3.75,-0.016475,0.006691667,0.016975,0.037675,7,-0.167841667,0.026025
2002-04-17,37363,"Turf - ""C+3"" Course",7,10,5,12,-3.75,0.001325,-0.030908333,-0.014425,-0.003625,6,-0.167841667,-0.040075
2002-04-17,37363,"Turf - ""C+3"" Course",7,11,4,22,-4.75,-0.017775,-0.035308333,0.023775,0.022475,3,-0.167841667,-0.226975
2002-04-17,37363,"Turf - ""C+3"" Course",7,12,6,9.6,-10.75,-0.024775,-0.073108333,-0.000625,0.017975,1,-0.107241667,-0.221175
2002-04-17,37363,"Turf - ""C+3"" Course",8,1,5,10,9.5,0.038483333,0.071858333,-0.020491667,-0.054291667,3,0.065616667,0.178566667
2002-04-17,37363,"Turf - ""C+3"" Course",8,2,10,14,7.5,-0.026416667,-0.010641667,-0.030891667,-0.037391667,12,0.121116667,0.167466667
2002-04-17,37363,"Turf - ""C+3"" Course",8,3,12,48,6.5,0.031283333,0.048158333,0.018608333,0.019608333,9,-0.062183333,-0.182533333
2002-04-17,37363,"Turf - ""C+3"" Course",8,4,11,87,4.5,-0.018816667,-0.066541667,-0.008291667,-0.032391667,10,-0.212183333,-0.432533333
2002-04-17,37363,"Turf - ""C+3"" Course",8,5,1,4.4,4.5,0.067283333,0.132858333,-0.021991667,-0.065491667,1,0.010016667,0.067466667
2002-04-17,37363,"Turf - ""C+3"" Course",8,6,4,9.3,-5.5,-0.034716667,-0.090441667,-0.002191667,-0.005591667,4,-0.012183333,-0.232533333
2002-04-17,37363,"Turf - ""C+3"" Course",8,7,7,15,-3.5,-0.012116667,-0.020841667,-0.023991667,-0.001891667,2,-0.012183333,0.167466667
2002-04-17,37363,"Turf - ""C+3"" Course",8,8,9,5.1,-3.5,-0.027716667,-0.052641667,0.014708333,-0.004891667,7,0.121116667,0.234166667
2002-04-17,37363,"Turf - ""C+3"" Course",8,9,6,43,-4.5,-0.008616667,-0.048241667,-0.035491667,-0.051891667,5,-0.106883333,-0.037833333
2002-04-17,37363,"Turf - ""C+3"" Course",8,10,8,99,-4.5,-0.084716667,-0.111841667,-0.003391667,0.011508333,11,-0.106883333,-0.169333333
2002-04-17,37363,"Turf - ""C+3"" Course",8,11,3,5.3,-4.5,0.047383333,0.111358333,-0.023491667,-0.030991667,6,0.073516667,0.138866667
2002-04-17,37363,"Turf - ""C+3"" Course",8,12,2,4.7,-6.5,0.028683333,0.036958333,0.136908333,0.253708333,8,0.121116667,0.100766667
2002-04-21,37367,"Turf - ""A"" Course",1,1,13,99,3.307692308,-0.042569231,-0.073784615,0.011230769,0.013969231,9,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,2,6,7.4,3.307692308,0.028030769,0.068215385,-0.001569231,-0.004430769,14,0,0.386363636
2002-04-21,37367,"Turf - ""A"" Course",1,4,9,99,3.307692308,-0.067469231,-0.151784615,-0.020469231,-0.014430769,12,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,5,8,99,0.307692308,-0.044269231,-0.088584615,0.024430769,0.041069231,1,0,0
2002-04-21,37367,"Turf - ""A"" Course",1,6,7,12,3.307692308,0.059130769,0.135015385,-0.023269231,-0.077530769,3,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,7,11,60,3.307692308,-0.008669231,0.024915385,-0.010969231,-0.003530769,2,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,8,1,13,3.307692308,-0.021869231,-0.016784615,-0.009869231,-0.038430769,10,0,0.136363636
2002-04-21,37367,"Turf - ""A"" Course",1,9,2,12,3.307692308,0.100230769,0.081115385,0.006730769,0.034069231,11,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,10,12,66,3.307692308,-0.024469231,-0.063084615,0.018230769,0.033669231,6,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,11,10,99,-10.69230769,-0.055269231,-0.109384615,-0.007669231,-0.037730769,7,0,0
2002-04-21,37367,"Turf - ""A"" Course",1,12,5,11,-4.692307692,0.021430769,0.047315385,0.028530769,0.043669231,8,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,13,3,4.4,-5.692307692,0.019030769,0.036415385,0.002230769,-0.008530769,5,0,-0.113636364
2002-04-21,37367,"Turf - ""A"" Course",1,14,4,2,-5.692307692,0.036730769,0.110415385,-0.017569231,0.018169231,4,0,0.386363636
2002-04-21,37367,"Turf - ""A"" Course",2,1,2,12,7.571428571,-0.039142857,-0.073707143,-0.031407143,-0.095971429,6,0.259009091,0.068736364
2002-04-21,37367,"Turf - ""A"" Course",2,2,3,2.7,5.571428571,0.024857143,0.047392857,-0.009707143,-0.022871429,4,-0.074290909,0.235436364
2002-04-21,37367,"Turf - ""A"" Course",2,3,6,9.2,4.571428571,0.103657143,0.081192857,0.019992857,0.004628571,5,-0.002890909,0.021136364
2002-04-21,37367,"Turf - ""A"" Course",2,4,5,7.7,2.571428571,0.022457143,0.036492857,0.134392857,0.254328571,8,0.062109091,0.008136364
2002-04-21,37367,"Turf - ""A"" Course",2,5,9,66,1.571428571,-0.005242857,0.024992857,-0.000107143,0.000728571,12,-0.074290909,-0.264563636
2002-04-21,37367,"Turf - ""A"" Course",2,6,10,17,1.571428571,-0.010842857,0.012492857,0.003092857,-0.004471429,11,0.062109091,0.099036364
2002-04-21,37367,"Turf - ""A"" Course",2,7,1,6.4,0.571428571,0.040157143,0.110492857,-0.027207143,-0.064471429,14,0,0
2002-04-21,37367,"Turf - ""A"" Course",2,8,8,14,0.571428571,-0.021042857,-0.063007143,-0.023007143,-0.054171429,9,0,0
2002-04-21,37367,"Turf - ""A"" Course",2,9,4,7.3,0.571428571,0.062557143,0.135092857,-0.001407143,0.015628571,3,-0.074290909,0.402136364
2002-04-21,37367,"Turf - ""A"" Course",2,10,13,99,0.571428571,-0.030842857,-0.010507143,-0.025707143,-0.000271429,13,0,0
2002-04-21,37367,"Turf - ""A"" Course",2,11,7,51,-0.428571429,-0.034242857,-0.050507143,-0.028607143,-0.032871429,1,-0.021690909,-0.054063636
2002-04-21,37367,"Turf - ""A"" Course",2,12,14,20,-4.428571429,-0.019642857,-0.052607143,-0.019107143,-0.021971429,2,-0.074290909,-0.264563636
2002-04-21,37367,"Turf - ""A"" Course",2,13,12,70,-8.428571429,-0.040842857,-0.088507143,0.016292857,0.022628571,7,-0.039790909,-0.092163636
2002-04-21,37367,"Turf - ""A"" Course",2,14,11,74,-12.42857143,-0.051842857,-0.109307143,-0.007507143,-0.000871429,10,-0.021690909,-0.159263636
2002-04-21,37367,"Turf - ""A"" Course",3,1,5,4.5,6.714285714,-0.032307143,-0.055164286,0.010528571,0.008307143,14,0.1615,0.104621429
2002-04-21,37367,"Turf - ""A"" Course",3,2,7,19,4.714285714,0.024392857,0.031835714,0.019528571,0.030807143,13,0.1893,0.021321429
2002-04-21,37367,"Turf - ""A"" Course",3,3,10,4.1,4.714285714,-0.003307143,0.020335714,0.015028571,0.050907143,6,0.106,0.271321429
2002-04-21,37367,"Turf - ""A"" Course",3,4,14,53,0.714285714,-0.038907143,-0.093164286,-0.039871429,-0.065392857,8,0.0446,0.087121429
2002-04-21,37367,"Turf - ""A"" Course",3,5,8,7.7,3.714285714,0.064492857,0.130435714,-0.001571429,-0.021592857,11,-0.0607,-0.028678571
2002-04-21,37367,"Turf - ""A"" Course",3,6,11,9.2,1.714285714,-0.019107143,-0.067664286,0.036428571,0.039907143,4,-0.0607,0.271321429
2002-04-21,37367,"Turf - ""A"" Course",3,7,4,10,0.714285714,0.033392857,0.063635714,0.008928571,0.034407143,10,-0.0607,0.057021429
2002-04-21,37367,"Turf - ""A"" Course",3,8,6,11,-0.285714286,-0.017207143,-0.029664286,0.006728571,0.012407143,3,-0.0607,-0.228678571
2002-04-21,37367,"Turf - ""A"" Course",3,9,3,15,-0.285714286,-0.016507143,-0.021364286,0.000628571,-0.020892857,7,-0.0607,-0.228678571
2002-04-21,37367,"Turf - ""A"" Course",3,10,1,9.9,-1.285714286,-0.037207143,-0.078364286,-0.005671429,0.036307143,5,-0.0607,-0.028678571
2002-04-21,37367,"Turf - ""A"" Course",3,11,2,18,-3.285714286,-0.008907143,0.007835714,-0.014971429,-0.060692857,2,-0.0051,-0.061978571
2002-04-21,37367,"Turf - ""A"" Course",3,12,13,49,-3.285714286,0.026792857,0.042735714,-0.016171429,-0.047792857,9,-0.0607,-0.028678571
2002-04-21,37367,"Turf - ""A"" Course",3,13,12,87,-6.285714286,0.042092857,0.105835714,-0.002671429,0.013307143,12,-0.0107,0.021321429
2002-04-21,37367,"Turf - ""A"" Course",3,14,9,96,-8.285714286,-0.017707143,-0.057264286,-0.016871429,-0.009992857,1,-0.0607,-0.228678571
2002-04-21,37367,"Turf - ""A"" Course",4,1,7,23,9.071428571,0.034921429,0.080735714,-0.032407692,-0.083584615,10,-0.090114286,-0.2739
2002-04-21,37367,"Turf - ""A"" Course",4,2,1,35,9.071428571,-0.001778571,0.037435714,-0.025507692,-0.000784615,8,0.020985714,0.1705
2002-04-21,37367,"Turf - ""A"" Course",4,3,10,94,8.071428571,-0.017578571,-0.050564286,-0.005707692,-0.027484615,7,-0.090114286,-0.2739
2002-04-21,37367,"Turf - ""A"" Course",4,4,4,6.4,4.071428571,0.028321429,0.059835714,0.020592308,0.024715385,3,0.076585714,0.3928
2002-04-21,37367,"Turf - ""A"" Course",4,5,2,12,3.071428571,0.043621429,0.122935714,-0.056107692,-0.101184615,6,-0.090114286,-0.1072
2002-04-21,37367,"Turf - ""A"" Course",4,6,3,2.1,3.071428571,0.025921429,0.048935714,0.134592308,0.253815385,4,0.409885714,0.3511
2002-04-21,37367,"Turf - ""A"" Course",4,7,12,51,2.071428571,0.107121429,0.093635714,-0.001207692,0.015115385,2,-0.048414286,0.0178
2002-04-21,37367,"Turf - ""A"" Course",4,8,11,73,-1.928571429,-0.014978571,-0.004264286,0,0,9,-0.090114286,-0.2263
2002-04-21,37367,"Turf - ""A"" Course",4,9,14,99,-1.928571429,-0.060578571,-0.139264286,-0.018907692,-0.022484615,1,-0.006814286,-0.0239
2002-04-21,37367,"Turf - ""A"" Course",4,10,13,43,-2.928571429,-0.016178571,-0.040164286,0.003292308,-0.004984615,14,0.000785714,-0.0921
2002-04-21,37367,"Turf - ""A"" Course",4,11,5,5.8,-3.928571429,-0.007378571,0.024935714,-0.007307692,-0.001384615,12,-0.090114286,0.0118
